Date,Home_ranking,Home_team,Home_result,Away_ranking,Away_team,Away_result,Result,Increment,Venue,Weight,Category,new_increment,HFA
2023-09-08,146.07,EGY,3,33.67,KEN,0,0,3.76,EGY,3.5,3,-3.78588795298781,1
2023-09-08,175.53,TUN,3,28.48,SEN,0,0,2.64,EGY,3.5,3,-2.669518927945264,0
2023-09-08,55.77,ALG,3,28.57,GHA,0,0,7.42,EGY,3.5,3,-7.430513430101415,0
2023-09-09,25.84,SEN,3,10.51,BDI,0,0,8.0,EGY,3.5,3,-8.003231774670798,0
2023-09-09,21.14,GHA,3,2.82,TAN,1,1,5.67,EGY,3.5,3,-5.670821350335242,0
2023-09-09,21.21,MLI,0,29.91,KEN,3,5,8.32,EGY,3.5,3,8.325639708693423,0
2023-09-09,80.3,LBA,3,50.08,CHA,0,0,7.28,EGY,3.5,3,-7.286100979874474,0
2023-09-09,149.83,EGY,3,92.44,MAR,0,0,6.01,EGY,3.5,3,6.023363912378271,1
2023-09-09,178.17,TUN,1,135.92,CMR,3,4,8.61,EGY,3.5,3,8.594580201611157,0
2023-09-09,194.66,CAN,3,209.03,CUB,2,2,5.08,USA,3.5,3,-5.075168758194092,0
2023-09-09,154.43,POR,0,188.62,UKR,3,5,7.09,BUL,3.5,3,7.097262904474136,0
2023-09-09,376.17,USA,3,140.32,DOM,0,0,0.86,USA,3.5,3,-0.8819562437475204,1
2023-09-09,244.87,NED,3,191.58,GER,2,2,1.82,ITA,3.5,3,-1.833840457208507,0
2023-09-09,150.9,MEX,3,123.53,PUR,1,1,5.23,USA,3.5,3,-5.23486800097082,0
2023-09-09,365.86,ITA,3,105.83,MKD,0,0,0.6,ITA,3.5,3,-0.6173326528100402,1
2023-09-09,63.19,ALG,3,40.33,RWA,0,0,7.63,EGY,3.5,3,-7.6390630155941075,0
2023-09-10,377.03,USA,3,199.74,CAN,0,0,1.87,USA,3.5,3,1.8958127161059588,1
2023-09-10,265.42,SRB,3,164.83,CZE,0,0,4.2,ITA,3.5,3,-4.221386768523013,0
2023-09-10,203.96,CUB,3,139.46,DOM,0,0,5.69,USA,3.5,3,-5.706885072978892,0
2023-09-10,118.3,PUR,3,21.75,SUR,1,1,2.17,USA,3.5,3,-2.188960534043971,0
2023-09-11,297.23,SLO,3,195.71,UKR,1,1,1.97,BUL,3.5,3,-1.9986219783800865,0
2023-09-11,70.82,ALG,3,87.58,LBA,2,2,5.2,EGY,3.5,3,-5.191118291215576,0
2023-09-11,316.23,FRA,3,147.99,ROU,0,0,2.08,BUL,3.5,3,-2.108088375457778,0
2023-09-11,32.7,RWA,3,42.8,CHA,0,0,9.25,EGY,3.5,3,-9.242540957501053,0
2023-09-11,155.84,EGY,3,144.53,CMR,1,1,6.01,EGY,3.5,3,-6.011069764445782,1
2023-09-11,12.89,MLI,0,2.51,BDI,3,5,9.26,EGY,3.5,3,9.256171561540391,0
2023-09-11,38.23,KEN,3,33.84,SEN,0,0,8.53,EGY,3.5,3,-8.535768834128312,0
2023-09-11,86.43,MAR,0,169.56,TUN,3,5,4.89,EGY,3.5,3,4.912785197584619,0
2023-09-11,26.81,GHA,3,32.86,GAM,2,2,4.67,EGY,3.5,3,-4.670196530461127,0
2023-09-12,-2.84,TAN,3,11.77,BDI,1,1,7.28,EGY,3.5,3,-7.274321699528034,0
2023-09-12,31.48,GHA,2,46.77,KEN,3,3,3.63,EGY,3.5,3,3.6301727544365865,0
2023-09-12,28.19,GAM,0,25.3,SEN,3,5,8.89,EGY,3.5,3,8.891044191679235,0
2023-09-12,33.55,CHA,3,81.54,MAR,0,0,11.06,EGY,3.5,3,-11.048426689365744,0
2023-09-12,41.94,RWA,0,174.45,TUN,3,5,3.08,EGY,3.5,3,3.108057297849149,0
2023-09-12,409.23,POL,3,269.62,SRB,1,1,0.67,ITA,3.5,3,-0.7009685111649715,0
2023-09-13,161.85,EGY,3,76.02,ALG,1,1,2.59,EGY,3.5,3,2.6148416413084594,1
2023-09-13,82.38,LBA,3,138.52,CMR,1,1,9.25,EGY,3.5,3,-9.232810054401432,0
2023-09-14,366.47,ITA,3,318.31,FRA,0,0,6.43,ITA,3.5,3,-6.443738160959341,1
2023-09-14,409.9,POL,3,299.21,SLO,1,1,1.63,ITA,3.5,3,-1.659767636971479,0
2023-09-16,311.88,FRA,2,297.57,SLO,3,3,5.08,ITA,3.5,3,5.072255209886757,0
2023-09-16,372.9,ITA,0,411.54,POL,3,5,6.88,ITA,3.5,3,6.887105367883266,1
2023-09-21,133.77,DOM,0,156.12,MEX,3,5,2.19,CAN,1.0,0,2.1896117824703287,0
2023-09-22,158.31,MEX,1,120.47,PUR,3,4,2.4,CAN,1.0,0,2.396497002728882,0
2023-09-23,122.87,PUR,3,131.58,DOM,2,2,1.37,CAN,1.0,0,-1.3713849857544136,0
2023-09-24,124.24,PUR,3,130.21,DOM,2,2,1.33,CAN,1.0,0,-1.3332272634581217,0
2023-09-30,268.94,SRB,1,195.46,TUR,3,4,10.0,JPN,3.5,3,9.995112384414112,0
2023-09-30,318.81,ARG,3,155.92,MEX,0,0,2.24,CHN,3.5,3,-2.2412361425511227,0
2023-09-30,246.68,NED,2,197.87,CAN,3,3,6.71,CHN,3.5,3,6.711190376991191,0
2023-09-30,209.65,CUB,3,193.73,UKR,0,0,7.98,BRA,3.5,3,-7.9746092654500735,0
2023-09-30,134.52,CHN,0,132.2,BUL,3,5,8.86,CHN,3.5,3,8.863228568874332,1
2023-09-30,243.55,IRI,1,189.76,GER,3,4,9.13,BRA,3.5,3,9.126389313092332,0
2023-09-30,337.28,BRA,3,181.45,QAT,0,0,2.43,BRA,3.5,3,-2.4257920881384645,1
2023-09-30,378.9,USA,3,164.44,EGY,0,0,1.19,JPN,3.5,3,-1.1851676465440542,0
2023-09-30,302.65,SLO,3,177.54,TUN,0,0,3.35,JPN,3.5,3,-3.3479467098681424,0
2023-10-01,239.97,NED,3,153.67,MEX,0,0,4.78,CHN,3.5,3,-4.783243916664496,0
2023-10-01,366.03,ITA,3,179.02,QAT,0,0,1.69,BRA,3.5,3,-1.6855452648708036,0
2023-10-01,306.0,SLO,3,205.46,TUR,0,0,4.22,JPN,3.5,3,-4.223287344396894,0
2023-10-01,258.95,SRB,3,174.19,TUN,0,0,4.85,JPN,3.5,3,-4.8459611722197335,0
2023-10-01,321.05,ARG,1,204.58,CAN,3,4,11.67,CHN,3.5,3,11.670375291152949,0
2023-10-01,380.09,USA,3,135.66,FIN,0,0,0.78,JPN,3.5,3,-0.7792577980034963,0
2023-10-01,418.43,POL,3,141.06,BUL,0,0,0.47,CHN,3.5,3,-0.4708106203635233,0
2023-10-01,334.35,JPN,2,163.25,EGY,3,3,11.09,JPN,3.5,3,11.085743086554984,1
2023-10-01,234.43,IRI,0,185.76,UKR,3,5,11.08,BRA,3.5,3,11.079748183286677,0
2023-10-01,217.62,CUB,1,198.89,GER,3,4,7.47,BRA,3.5,3,7.47402005615424,0
2023-10-01,125.65,CHN,1,154.47,BEL,3,4,5.17,CHN,3.5,3,5.165469826947103,1
2023-10-03,323.27,JPN,3,169.34,TUN,0,0,2.48,JPN,3.5,3,-2.4771942220789165,1
2023-10-03,210.15,CUB,3,160.61,CZE,0,0,6.38,BRA,3.5,3,-6.380253637955194,0
2023-10-03,120.49,CHN,3,148.89,MEX,0,0,10.13,CHN,3.5,3,-10.126943111187192,1
2023-10-03,339.71,BRA,1,206.36,GER,3,4,12.23,BRA,3.5,3,12.23096367602273,1
2023-10-03,263.8,SRB,3,174.34,EGY,1,1,2.47,JPN,3.5,3,-2.4683399538894024,0
2023-10-03,223.35,IRI,3,177.34,QAT,1,1,4.36,BRA,3.5,3,-4.355560461646218,0
2023-10-03,244.75,NED,0,159.64,BEL,3,5,12.67,CHN,3.5,3,12.668328510810804,0
2023-10-03,367.72,ITA,3,196.84,UKR,0,0,2.04,BRA,3.5,3,-2.044493971761553,0
2023-10-03,309.38,ARG,3,140.59,BUL,0,0,2.1,CHN,3.5,3,-2.0947251796324458,0
2023-10-04,380.88,USA,3,166.86,TUN,0,0,1.19,JPN,3.5,3,-1.1921610558968538,0
2023-10-04,418.91,POL,3,138.76,MEX,0,0,0.45,CHN,3.5,3,-0.4502590602246595,0
2023-10-04,325.74,JPN,3,201.22,TUR,0,0,3.37,JPN,3.5,3,-3.3675545841524444,1
2023-10-04,232.08,NED,0,138.5,BUL,3,5,13.01,CHN,3.5,3,13.007614099142232,0
2023-10-04,310.23,SLO,3,171.87,EGY,1,1,0.74,JPN,3.5,3,-0.7388748801963632,0
2023-10-04,266.26,SRB,3,134.87,FIN,0,0,3.14,JPN,3.5,3,-3.1436441976880465,0
2023-10-04,227.7,IRI,1,154.23,CZE,3,4,9.99,BRA,3.5,3,9.99468538836468,0
2023-10-04,369.76,ITA,1,218.59,GER,3,4,12.76,BRA,3.5,3,12.759320260456375,0
2023-10-04,216.53,CUB,3,172.98,QAT,0,0,6.66,BRA,3.5,3,-6.657301123243943,0
2023-10-04,130.62,CHN,0,216.24,CAN,3,5,4.81,CHN,3.5,3,4.810886975657586,1
2023-10-06,138.31,MEX,0,172.29,BEL,3,5,7.11,CHN,3.5,3,7.10722130485815,0
2023-10-06,419.36,POL,3,311.49,ARG,1,1,1.76,CHN,3.5,3,-1.7622423712384638,0
2023-10-06,165.67,TUN,2,171.13,EGY,3,3,4.11,JPN,3.5,3,4.108576265715054,0
2023-10-06,221.05,CAN,3,151.51,BUL,0,0,5.49,CHN,3.5,3,-5.48680879044456,0
2023-10-06,382.07,USA,3,310.97,SLO,1,1,3.23,JPN,3.5,3,-3.2319465428971506,0
2023-10-06,197.86,TUR,3,131.72,FIN,2,2,1.26,JPN,3.5,3,-1.2598707939056857,0
2023-10-06,357.01,ITA,3,217.71,IRI,0,0,2.9,BRA,3.5,3,-2.897839233355282,0
2023-10-06,231.35,GER,3,164.23,CZE,0,0,5.59,BRA,3.5,3,-5.592021324988584,0
2023-10-06,329.11,JPN,3,269.41,SRB,0,0,5.92,JPN,3.5,3,-5.91980154837687,1
2023-10-06,194.78,UKR,3,166.32,QAT,1,1,5.18,BRA,3.5,3,-5.182686576707694,0
2023-10-06,125.81,CHN,2,219.08,NED,3,3,0.13,CHN,3.5,3,0.1295785123091511,1
2023-10-06,327.49,BRA,3,223.18,CUB,1,1,1.89,BRA,3.5,3,-1.8938118252560447,1
2023-10-07,226.54,CAN,1,179.4,BEL,3,4,8.82,CHN,3.5,3,8.821703624479062,0
2023-10-07,329.39,BRA,3,214.81,IRI,0,0,3.71,BRA,3.5,3,-3.70847525673976,1
2023-10-07,161.56,TUN,0,130.46,FIN,3,5,10.26,JPN,3.5,3,10.255859509260585,0
2023-10-07,359.9,ITA,1,221.29,CUB,3,4,12.39,BRA,3.5,3,12.393732179295824,0
2023-10-07,131.21,MEX,0,146.02,BUL,3,5,8.03,CHN,3.5,3,8.02846906360145,0
2023-10-07,385.3,USA,3,263.49,SRB,0,0,3.46,JPN,3.5,3,-3.458526240955182,0
2023-10-07,199.97,UKR,3,158.63,CZE,1,1,4.57,BRA,3.5,3,-4.572951472386528,0
2023-10-07,236.94,GER,3,161.14,QAT,0,0,5.22,BRA,3.5,3,-5.218746801375544,0
2023-10-07,199.12,TUR,3,175.24,EGY,1,1,5.4,JPN,3.5,3,-5.402449519447713,0
2023-10-07,335.03,JPN,3,307.74,SLO,0,0,7.43,JPN,3.5,3,-7.426200910595696,1
2023-10-08,333.1,BRA,3,347.51,ITA,2,2,5.08,BRA,3.5,3,-5.077111054500461,1
2023-10-08,154.06,CZE,3,155.92,QAT,1,1,6.65,BRA,3.5,3,-6.6532795208324655,0
2023-10-08,169.84,EGY,2,140.72,FIN,3,3,5.79,JPN,3.5,3,5.786370702017516,0
2023-10-08,188.22,BEL,2,154.05,BUL,3,3,6.03,CHN,3.5,3,6.026788828859985,0
2023-10-08,204.54,UKR,0,242.16,GER,3,5,6.94,BRA,3.5,3,6.935125611654666,0
2023-10-08,300.31,SLO,3,260.03,SRB,0,0,6.81,JPN,3.5,3,-6.810093843692992,0
2023-10-08,309.74,ARG,3,219.2,NED,0,0,4.61,CHN,3.5,3,-4.612699468418892,0
2023-10-08,211.1,IRI,2,233.68,CUB,3,3,3.28,BRA,3.5,3,3.2775552020501317,0
2023-10-08,217.72,CAN,3,123.18,MEX,0,0,4.45,CHN,3.5,3,-4.454738806854695,0
2023-10-08,342.46,JPN,2,388.76,USA,3,3,2.15,JPN,3.5,3,2.1546345764004387,1
2023-10-08,204.52,TUR,3,151.31,TUN,0,0,6.21,JPN,3.5,3,-6.212480011926563,0
